조사명,학교급,조사연도,주기,지역규모코드,지역규모,대분류코드,대분류,소주제코드,소주제,응답주체,indicator_id,지표명,통계유형,시계열비교가능,대표값,대표값유형,응답수,결측수,평균,표준편차,중앙값,백분위25,백분위75,환산100,구인환산100,상위2선지비율,긍정응답률,절사평균,지출자수,지출참여율,지출자평균,지출자중앙값,화면표시,발생건수합계,분모학생수합계,발생률산출학교수
경기학교교육실태조사,중학교,2021,1주기,1.0,중소도시,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_05,"진로·진학 준비 경험 및 인식 - 5)진로 관련 검사(적성, 흥미검사 등) 실시",binary,Y,0.0,긍정응답률(%),4657,0,1.5585,0.4966,2.0,1.0,2.0,,,,0.0,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,2.0,읍면지역,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_05,"진로·진학 준비 경험 및 인식 - 5)진로 관련 검사(적성, 흥미검사 등) 실시",binary,Y,0.0,긍정응답률(%),1291,0,1.6019,0.4897,2.0,1.0,2.0,,,,0.0,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,1.0,중소도시,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_05,"진로·진학 준비 경험 및 인식 - 5)진로 관련 검사(적성, 흥미검사 등) 실시",binary,Y,0.0,긍정응답률(%),1222,0,1.491,0.5001,1.0,1.0,2.0,,,,0.0,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,2.0,읍면지역,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_05,"진로·진학 준비 경험 및 인식 - 5)진로 관련 검사(적성, 흥미검사 등) 실시",binary,Y,0.0,긍정응답률(%),260,0,1.5769,0.495,2.0,1.0,2.0,,,,0.0,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,1.0,중소도시,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_06,진로·진학 준비 경험 및 인식 - 6)상급학교(고등학교·대학교) 직접 방문(입시설명회 포함) 및 전화 상담,binary,조건부,0.0,긍정응답률(%),4657,0,1.8012,0.3992,2.0,2.0,2.0,,,,0.0,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,2.0,읍면지역,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_06,진로·진학 준비 경험 및 인식 - 6)상급학교(고등학교·대학교) 직접 방문(입시설명회 포함) 및 전화 상담,binary,조건부,0.0,긍정응답률(%),1291,0,1.7607,0.4269,2.0,2.0,2.0,,,,0.0,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,1.0,중소도시,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_06,진로·진학 준비 경험 및 인식 - 6)상급학교(고등학교·대학교) 직접 방문(입시설명회 포함) 및 전화 상담,binary,조건부,0.0,긍정응답률(%),1222,0,1.464,0.4989,1.0,1.0,2.0,,,,0.0,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,2.0,읍면지역,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_06,진로·진학 준비 경험 및 인식 - 6)상급학교(고등학교·대학교) 직접 방문(입시설명회 포함) 및 전화 상담,binary,조건부,0.0,긍정응답률(%),260,0,1.4846,0.5007,1.0,1.0,2.0,,,,0.0,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,1.0,중소도시,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_07,진로·진학 준비 경험 및 인식 - 7)상급학교 안내책자(홍보자료)를 통한 정보 수집,binary,Y,0.0,긍정응답률(%),4657,0,1.4685,0.4991,1.0,1.0,2.0,,,,0.0,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,2.0,읍면지역,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_07,진로·진학 준비 경험 및 인식 - 7)상급학교 안내책자(홍보자료)를 통한 정보 수집,binary,Y,0.0,긍정응답률(%),1291,0,1.5058,0.5002,2.0,1.0,2.0,,,,0.0,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,1.0,중소도시,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_07,진로·진학 준비 경험 및 인식 - 7)상급학교 안내책자(홍보자료)를 통한 정보 수집,binary,Y,0.0,긍정응답률(%),1222,0,1.2962,0.4568,1.0,1.0,2.0,,,,0.0,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,2.0,읍면지역,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_07,진로·진학 준비 경험 및 인식 - 7)상급학교 안내책자(홍보자료)를 통한 정보 수집,binary,Y,0.0,긍정응답률(%),260,0,1.3423,0.4754,1.0,1.0,2.0,,,,0.0,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,1.0,중소도시,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_08,"진로·진학 준비 경험 및 인식 - 8)대중매체(TV, 신문 등)를 통한 정보 수집",binary,Y,0.0,긍정응답률(%),4657,0,1.5111,0.4999,2.0,1.0,2.0,,,,0.0,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,2.0,읍면지역,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_08,"진로·진학 준비 경험 및 인식 - 8)대중매체(TV, 신문 등)를 통한 정보 수집",binary,Y,0.0,긍정응답률(%),1291,0,1.567,0.4957,2.0,1.0,2.0,,,,0.0,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,1.0,중소도시,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_08,"진로·진학 준비 경험 및 인식 - 8)대중매체(TV, 신문 등)를 통한 정보 수집",binary,Y,0.0,긍정응답률(%),1222,0,1.3576,0.4795,1.0,1.0,2.0,,,,0.0,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,2.0,읍면지역,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_08,"진로·진학 준비 경험 및 인식 - 8)대중매체(TV, 신문 등)를 통한 정보 수집",binary,Y,0.0,긍정응답률(%),260,0,1.3846,0.4874,1.0,1.0,2.0,,,,0.0,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,1.0,중소도시,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_09,진로·진학 준비 경험 및 인식 - 9)온라인 커뮤니티를 통한 정보 수집,binary,Y,0.0,긍정응답률(%),4657,0,1.3732,0.4837,1.0,1.0,2.0,,,,0.0,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,2.0,읍면지역,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_09,진로·진학 준비 경험 및 인식 - 9)온라인 커뮤니티를 통한 정보 수집,binary,Y,0.0,긍정응답률(%),1291,0,1.4601,0.4986,1.0,1.0,2.0,,,,0.0,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,1.0,중소도시,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_09,진로·진학 준비 경험 및 인식 - 9)온라인 커뮤니티를 통한 정보 수집,binary,Y,0.0,긍정응답률(%),1222,0,1.2537,0.4353,1.0,1.0,2.0,,,,0.0,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,2.0,읍면지역,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_09,진로·진학 준비 경험 및 인식 - 9)온라인 커뮤니티를 통한 정보 수집,binary,Y,0.0,긍정응답률(%),260,0,1.2731,0.4464,1.0,1.0,2.0,,,,0.0,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,1.0,중소도시,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_10,진로·진학 준비 경험 및 인식 - 1)학교 담임교사와 상담(전화 상담 및 비대면 상담 포함),likert,Y,62.96,환산100점,3307,1350,3.5183,0.8064,4.0,3.0,4.0,62.96,62.96,52.68,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,2.0,읍면지역,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_10,진로·진학 준비 경험 및 인식 - 1)학교 담임교사와 상담(전화 상담 및 비대면 상담 포함),likert,Y,61.9,환산100점,916,375,3.476,0.8141,4.0,3.0,4.0,61.9,61.9,50.44,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,1.0,중소도시,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_10,진로·진학 준비 경험 및 인식 - 1)학교 담임교사와 상담(전화 상담 및 비대면 상담 포함),likert,Y,76.51,환산100점,876,346,4.0605,0.8055,4.0,4.0,5.0,76.51,76.51,76.71,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,2.0,읍면지역,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_10,진로·진학 준비 경험 및 인식 - 1)학교 담임교사와 상담(전화 상담 및 비대면 상담 포함),likert,Y,75.6,환산100점,207,53,4.0242,0.8386,4.0,4.0,5.0,75.6,75.6,75.85,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,1.0,중소도시,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_11,진로·진학 준비 경험 및 인식 - 2)학교 진로담당교사와 상담(전화 상담 및 비대면 상담 포함),likert,Y,59.51,환산100점,636,4021,3.3805,0.8694,3.0,3.0,4.0,59.51,59.51,47.8,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,2.0,읍면지역,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_11,진로·진학 준비 경험 및 인식 - 2)학교 진로담당교사와 상담(전화 상담 및 비대면 상담 포함),likert,Y,62.4,환산100점,246,1045,3.4959,0.8415,3.0,3.0,4.0,62.4,62.4,49.19,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,1.0,중소도시,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_11,진로·진학 준비 경험 및 인식 - 2)학교 진로담당교사와 상담(전화 상담 및 비대면 상담 포함),likert,Y,72.81,환산100점,262,960,3.9122,0.8731,4.0,3.0,5.0,72.81,72.81,69.47,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,2.0,읍면지역,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_11,진로·진학 준비 경험 및 인식 - 2)학교 진로담당교사와 상담(전화 상담 및 비대면 상담 포함),likert,Y,74.05,환산100점,79,181,3.962,0.7415,4.0,4.0,4.0,74.05,74.05,75.95,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,1.0,중소도시,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_12,진로·진학 준비 경험 및 인식 - 3)학교 교과담당교사와 상담(전화 상담 및 비대면 상담 포함),likert,Y,60.21,환산100점,475,4182,3.4084,0.8429,3.0,3.0,4.0,60.21,60.21,48.21,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,2.0,읍면지역,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_12,진로·진학 준비 경험 및 인식 - 3)학교 교과담당교사와 상담(전화 상담 및 비대면 상담 포함),likert,Y,62.43,환산100점,177,1114,3.4972,0.899,4.0,3.0,4.0,62.43,62.43,50.28,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,1.0,중소도시,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_12,진로·진학 준비 경험 및 인식 - 3)학교 교과담당교사와 상담(전화 상담 및 비대면 상담 포함),likert,Y,72.83,환산100점,219,1003,3.9132,0.8603,4.0,3.0,5.0,72.83,72.83,71.23,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,2.0,읍면지역,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_12,진로·진학 준비 경험 및 인식 - 3)학교 교과담당교사와 상담(전화 상담 및 비대면 상담 포함),likert,Y,76.14,환산100점,66,194,4.0455,0.6891,4.0,4.0,4.0,76.14,76.14,81.82,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,1.0,중소도시,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_13,"진로·진학 준비 경험 및 인식 - 4)사교육종사자(학원강사, 과외교사, 입시진로 컨설팅 회사 등)와 상담",likert,Y,61.51,환산100점,3071,1586,3.4604,0.7408,3.0,3.0,4.0,61.51,61.51,48.71,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,2.0,읍면지역,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_13,"진로·진학 준비 경험 및 인식 - 4)사교육종사자(학원강사, 과외교사, 입시진로 컨설팅 회사 등)와 상담",likert,Y,60.81,환산100점,731,560,3.4323,0.7598,3.0,3.0,4.0,60.81,60.81,47.06,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,1.0,중소도시,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_13,"진로·진학 준비 경험 및 인식 - 4)사교육종사자(학원강사, 과외교사, 입시진로 컨설팅 회사 등)와 상담",likert,Y,73.68,환산100점,817,405,3.9474,0.663,4.0,4.0,4.0,73.68,73.68,77.48,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,2.0,읍면지역,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_13,"진로·진학 준비 경험 및 인식 - 4)사교육종사자(학원강사, 과외교사, 입시진로 컨설팅 회사 등)와 상담",likert,Y,73.45,환산100점,161,99,3.9379,0.6679,4.0,4.0,4.0,73.45,73.45,77.02,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,1.0,중소도시,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_14,"진로·진학 준비 경험 및 인식 - 5)진로 관련 검사(적성, 흥미검사 등) 실시",likert,Y,57.13,환산100점,2056,2601,3.285,0.7386,3.0,3.0,4.0,57.13,57.13,37.94,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,2.0,읍면지역,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_14,"진로·진학 준비 경험 및 인식 - 5)진로 관련 검사(적성, 흥미검사 등) 실시",likert,Y,57.73,환산100점,514,777,3.3093,0.7568,3.0,3.0,4.0,57.73,57.73,37.74,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,1.0,중소도시,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_14,"진로·진학 준비 경험 및 인식 - 5)진로 관련 검사(적성, 흥미검사 등) 실시",likert,Y,69.21,환산100점,622,600,3.7685,0.7231,4.0,3.0,4.0,69.21,69.21,65.27,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,2.0,읍면지역,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_14,"진로·진학 준비 경험 및 인식 - 5)진로 관련 검사(적성, 흥미검사 등) 실시",likert,Y,71.59,환산100점,110,150,3.8636,0.71,4.0,4.0,4.0,71.59,71.59,76.36,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,1.0,중소도시,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_15,진로·진학 준비 경험 및 인식 - 6)상급학교(고등학교·대학교) 직접 방문(입시설명회 포함) 및 전화 상담,likert,조건부,61.91,환산100점,926,3731,3.4762,0.7746,4.0,3.0,4.0,61.91,61.91,50.32,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,2.0,읍면지역,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_15,진로·진학 준비 경험 및 인식 - 6)상급학교(고등학교·대학교) 직접 방문(입시설명회 포함) 및 전화 상담,likert,조건부,64.16,환산100점,309,982,3.5663,0.781,4.0,3.0,4.0,64.16,64.16,56.96,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,1.0,중소도시,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_15,진로·진학 준비 경험 및 인식 - 6)상급학교(고등학교·대학교) 직접 방문(입시설명회 포함) 및 전화 상담,likert,조건부,77.02,환산100점,655,567,4.0809,0.6598,4.0,4.0,5.0,77.02,77.02,83.21,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,2.0,읍면지역,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_15,진로·진학 준비 경험 및 인식 - 6)상급학교(고등학교·대학교) 직접 방문(입시설명회 포함) 및 전화 상담,likert,조건부,75.19,환산100점,134,126,4.0075,0.7097,4.0,4.0,4.0,75.19,75.19,80.6,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,1.0,중소도시,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_16,진로·진학 준비 경험 및 인식 - 7)상급학교 안내책자(홍보자료)를 통한 정보 수집,likert,Y,57.15,환산100점,2475,2182,3.2861,0.7275,3.0,3.0,4.0,57.15,57.15,37.54,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,2.0,읍면지역,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_16,진로·진학 준비 경험 및 인식 - 7)상급학교 안내책자(홍보자료)를 통한 정보 수집,likert,Y,58.07,환산100점,638,653,3.3229,0.7595,3.0,3.0,4.0,58.07,58.07,39.81,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,1.0,중소도시,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_16,진로·진학 준비 경험 및 인식 - 7)상급학교 안내책자(홍보자료)를 통한 정보 수집,likert,Y,70.49,환산100점,860,362,3.8198,0.6799,4.0,3.0,4.0,70.49,70.49,68.95,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,2.0,읍면지역,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_16,진로·진학 준비 경험 및 인식 - 7)상급학교 안내책자(홍보자료)를 통한 정보 수집,likert,Y,69.01,환산100점,171,89,3.7602,0.7161,4.0,3.0,4.0,69.01,69.01,64.33,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,1.0,중소도시,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_17,"진로·진학 준비 경험 및 인식 - 8)대중매체(TV, 신문 등)를 통한 정보 수집",likert,Y,57.55,환산100점,2277,2380,3.3022,0.7071,3.0,3.0,4.0,57.55,57.55,37.24,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,2.0,읍면지역,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_17,"진로·진학 준비 경험 및 인식 - 8)대중매체(TV, 신문 등)를 통한 정보 수집",likert,Y,57.16,환산100점,559,732,3.2862,0.7599,3.0,3.0,4.0,57.16,57.16,37.57,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,1.0,중소도시,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_17,"진로·진학 준비 경험 및 인식 - 8)대중매체(TV, 신문 등)를 통한 정보 수집",likert,Y,67.42,환산100점,785,437,3.6968,0.6887,4.0,3.0,4.0,67.42,67.42,63.18,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,2.0,읍면지역,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_17,"진로·진학 준비 경험 및 인식 - 8)대중매체(TV, 신문 등)를 통한 정보 수집",likert,Y,66.25,환산100점,160,100,3.65,0.6364,4.0,3.0,4.0,66.25,66.25,60.0,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,1.0,중소도시,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_18,진로·진학 준비 경험 및 인식 - 9)온라인 커뮤니티를 통한 정보 수집,likert,Y,58.32,환산100점,2919,1738,3.3326,0.7222,3.0,3.0,4.0,58.32,58.32,39.53,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,2.0,읍면지역,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_18,진로·진학 준비 경험 및 인식 - 9)온라인 커뮤니티를 통한 정보 수집,likert,Y,58.07,환산100점,697,594,3.3228,0.7508,3.0,3.0,4.0,58.07,58.07,40.03,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,1.0,중소도시,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_18,진로·진학 준비 경험 및 인식 - 9)온라인 커뮤니티를 통한 정보 수집,likert,Y,69.54,환산100점,912,310,3.7818,0.6883,4.0,3.0,4.0,69.54,69.54,67.11,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,2.0,읍면지역,C10,진로·진학,S1002,진로·진학 준비,학부모,PR_CAREER_18,진로·진학 준비 경험 및 인식 - 9)온라인 커뮤니티를 통한 정보 수집,likert,Y,66.27,환산100점,189,71,3.6508,0.6722,4.0,3.0,4.0,66.27,66.27,59.26,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,1.0,중소도시,C11,교사 전문성,S1101A,교사효능감,교사,TR_EFFICACY_01,교사효능감·교사의 사기 - 1)학생들이 수업에 집중하지 않을 때 왜 그런지 이유를 파악할 수 있다,likert,Y,78.21,환산100점,4172,0,4.1285,0.6483,4.0,4.0,5.0,78.21,78.21,88.45,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,2.0,읍면지역,C11,교사 전문성,S1101A,교사효능감,교사,TR_EFFICACY_01,교사효능감·교사의 사기 - 1)학생들이 수업에 집중하지 않을 때 왜 그런지 이유를 파악할 수 있다,likert,Y,78.42,환산100점,1017,0,4.1367,0.6551,4.0,4.0,5.0,78.42,78.42,87.81,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,1.0,중소도시,C11,교사 전문성,S1101A,교사효능감,교사,TR_EFFICACY_01,교사효능감·교사의 사기 - 1)학생들이 수업에 집중하지 않을 때 왜 그런지 이유를 파악할 수 있다,likert,Y,73.52,환산100점,2286,0,3.9409,0.6465,4.0,4.0,4.0,73.52,73.52,81.45,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,2.0,읍면지역,C11,교사 전문성,S1101A,교사효능감,교사,TR_EFFICACY_01,교사효능감·교사의 사기 - 1)학생들이 수업에 집중하지 않을 때 왜 그런지 이유를 파악할 수 있다,likert,Y,74.37,환산100점,514,0,3.9747,0.6378,4.0,4.0,4.0,74.37,74.37,81.91,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,1.0,중소도시,C11,교사 전문성,S1101A,교사효능감,교사,TR_EFFICACY_02,교사효능감·교사의 사기 - 2)학생들의 학업 능력에 대해 판단할 수 있다,likert,Y,80.18,환산100점,4172,0,4.2073,0.5952,4.0,4.0,5.0,80.18,80.18,92.09,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,2.0,읍면지역,C11,교사 전문성,S1101A,교사효능감,교사,TR_EFFICACY_02,교사효능감·교사의 사기 - 2)학생들의 학업 능력에 대해 판단할 수 있다,likert,Y,80.7,환산100점,1017,0,4.2281,0.6267,4.0,4.0,5.0,80.7,80.7,91.05,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,1.0,중소도시,C11,교사 전문성,S1101A,교사효능감,교사,TR_EFFICACY_02,교사효능감·교사의 사기 - 2)학생들의 학업 능력에 대해 판단할 수 있다,likert,Y,78.0,환산100점,2286,0,4.1199,0.6024,4.0,4.0,4.0,78.0,78.0,89.33,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,2.0,읍면지역,C11,교사 전문성,S1101A,교사효능감,교사,TR_EFFICACY_02,교사효능감·교사의 사기 - 2)학생들의 학업 능력에 대해 판단할 수 있다,likert,Y,79.09,환산100점,514,0,4.1634,0.6154,4.0,4.0,5.0,79.09,79.09,89.11,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,1.0,중소도시,C11,교사 전문성,S1101A,교사효능감,교사,TR_EFFICACY_03,교사효능감·교사의 사기 - 3)수업에 대한 학생들의 관심 정도를 파악할 수 있다,likert,Y,83.82,환산100점,4172,0,4.3528,0.5661,4.0,4.0,5.0,83.82,83.82,96.28,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,2.0,읍면지역,C11,교사 전문성,S1101A,교사효능감,교사,TR_EFFICACY_03,교사효능감·교사의 사기 - 3)수업에 대한 학생들의 관심 정도를 파악할 수 있다,likert,Y,84.64,환산100점,1017,0,4.3854,0.5843,4.0,4.0,5.0,84.64,84.64,96.17,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,1.0,중소도시,C11,교사 전문성,S1101A,교사효능감,교사,TR_EFFICACY_03,교사효능감·교사의 사기 - 3)수업에 대한 학생들의 관심 정도를 파악할 수 있다,likert,Y,81.01,환산100점,2286,0,4.2406,0.5728,4.0,4.0,5.0,81.01,81.01,93.18,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,2.0,읍면지역,C11,교사 전문성,S1101A,교사효능감,교사,TR_EFFICACY_03,교사효능감·교사의 사기 - 3)수업에 대한 학생들의 관심 정도를 파악할 수 있다,likert,Y,81.61,환산100점,514,0,4.2646,0.5924,4.0,4.0,5.0,81.61,81.61,93.0,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,1.0,중소도시,C11,교사 전문성,S1101A,교사효능감,교사,TR_EFFICACY_04,교사효능감·교사의 사기 - 4)학생들이 학업에 흥미를 가지지 못하는 이유를 분석할 수 있다,likert,Y,75.67,환산100점,4172,0,4.0266,0.6313,4.0,4.0,4.0,75.67,75.67,84.16,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,2.0,읍면지역,C11,교사 전문성,S1101A,교사효능감,교사,TR_EFFICACY_04,교사효능감·교사의 사기 - 4)학생들이 학업에 흥미를 가지지 못하는 이유를 분석할 수 있다,likert,Y,75.98,환산100점,1017,0,4.0393,0.6448,4.0,4.0,4.0,75.98,75.98,84.46,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,1.0,중소도시,C11,교사 전문성,S1101A,교사효능감,교사,TR_EFFICACY_04,교사효능감·교사의 사기 - 4)학생들이 학업에 흥미를 가지지 못하는 이유를 분석할 수 있다,likert,Y,74.96,환산100점,2286,0,3.9983,0.6373,4.0,4.0,4.0,74.96,74.96,83.38,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,2.0,읍면지역,C11,교사 전문성,S1101A,교사효능감,교사,TR_EFFICACY_04,교사효능감·교사의 사기 - 4)학생들이 학업에 흥미를 가지지 못하는 이유를 분석할 수 있다,likert,Y,75.63,환산100점,514,0,4.0253,0.6285,4.0,4.0,4.0,75.63,75.63,82.68,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,1.0,중소도시,C11,교사 전문성,S1101A,교사효능감,교사,TR_EFFICACY_05,교사효능감·교사의 사기 - 5)문제행동을 하는 학생들이 왜 그렇게 행동하는지 이유를 분석할 수 있다,likert,Y,72.09,환산100점,4172,0,3.8837,0.725,4.0,3.0,4.0,72.09,72.09,74.66,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2021,1주기,2.0,읍면지역,C11,교사 전문성,S1101A,교사효능감,교사,TR_EFFICACY_05,교사효능감·교사의 사기 - 5)문제행동을 하는 학생들이 왜 그렇게 행동하는지 이유를 분석할 수 있다,likert,Y,72.12,환산100점,1017,0,3.885,0.7408,4.0,3.0,4.0,72.12,72.12,73.35,,,,,,,시계열,,,
경기학교교육실태조사,중학교,2025,2주기,1.0,중소도시,C11,교사 전문성,S1101A,교사효능감,교사,TR_EFFICACY_05,교사효능감·교사의 사기 - 5)문제행동을 하는 학생들이 왜 그렇게 행동하는지 이유를 분석할 수 있다,likert,Y,70.46,환산100점,2286,0,3.8185,0.7366,4.0,3.0,4.0,70.46,70.46,71.43,,,,,,,시계열,,,
